,Cell,MSE,Passed,MAPE
3950,GUNDGD2L,32.08,0.000000,4.61
3951,LIMNI33L,64.57,0.002042,6.07
3952,BODRA13L,160.89,0.000000,10.36
3953,KEMYA12L,219.99,0.008125,11.43
3954,KRMRN23L,43.17,0.000000,5.32
3955,YAGOK13L,75.93,0.000000,6.85
3956,TUGIR13L,19.52,0.002037,3.43
3957,GUKIZ23L,212.68,0.018120,10.82
3958,LIMAN13L,42.74,0.000000,4.74
3959,KRINC11L,46.45,0.000000,5.36
3960,DAYOL22L,185.69,0.000000,10.65
3961,KRTZE41L,23.16,0.000000,3.47
3962,YAGOK34L,102.63,0.000000,7.74
3963,BODGI27L,36.79,0.000000,4.79
3964,BODES37L,38.59,0.000000,4.78
3965,KRTZE43L,127.38,0.000000,7.60
3966,ALISM12L,489.62,0.000000,18.40
3967,ALCHA23L,89.56,0.000000,7.21
3968,CREIS22L,61.77,0.000000,5.88
3969,SEMME37L,19.86,0.000000,3.58
3970,CESRT11L,37.10,0.000000,4.84
3971,ILDME22L,252.53,0.000000,11.36
3972,CESMO23L,30.17,0.000000,3.46
3973,BODTT27L,6.85,0.000000,2.13
3974,CESDK23L,83.39,0.000000,7.57
3975,YALTV12L,130.12,0.000000,7.48
3976,KEFAL17L,301.33,0.000000,12.92
3977,ORYAH27L,20.80,0.000000,3.66
3978,YAGOK35L,122.40,0.000000,8.24
3979,KRTEY12L,55.96,0.002036,5.54
3980,KSDEM23L,54.69,0.000000,5.75
3981,CECAR37L,38.33,0.000000,4.83
3982,GUKIZ27L,265.85,0.000000,12.90
3983,CESGE33L,117.40,0.000000,8.02
3984,GUNDGI7L,37.28,0.000000,5.40
3985,BIPOL37L,65.19,0.000000,6.21
3986,YAGOK22L,41.01,0.000000,4.92
3987,IZBOS33L,149.35,0.000000,4.43
3988,GOLDE27L,177.71,0.012246,9.91
3989,BOKOY14L,150.63,0.008088,7.98
3990,BODRA23L,27.57,0.000000,4.15
3991,GUBAI44L,70.85,0.002050,5.85
3992,PILAJ13L,68.78,0.000000,5.83
3993,KTKAL11L,8.92,0.000000,1.84
3994,KATADC3L,157.67,0.000000,10.19
3995,CECAR27L,101.57,0.000000,6.52
3996,CESIB17L,49.80,0.000000,5.84
3997,KRKBH21L,1.11,0.000000,0.77
3998,RUSTU12L,59.14,0.000000,6.05
3999,CEKOK22L,65.56,0.000000,7.08
4000,ALCHA34L,104.40,0.000000,7.21
4001,BOYAL41L,160.92,0.000000,10.68
4002,CESBL21L,88.15,0.000000,5.96
4003,YAKUM37L,126.88,0.000000,8.44
4004,GOLTBB2L,40.30,0.000000,5.00
4005,PALRE27L,24.80,0.000000,4.14
4006,CENOW13L,140.12,0.000000,9.20
4007,MVITT32L,79.35,0.000000,7.50
4008,SOMER31L,14.91,0.000000,2.53
4009,KRTYM17L,80.02,0.000000,7.43
4010,YAKTT12L,45.40,0.000000,5.48
4011,YAKYU21L,6.05,0.000000,1.63
4012,GERAL21L,247.63,0.008042,6.88
4013,GMSLK32L,76.83,0.000000,6.14
4014,REBIS77L,272.43,0.000000,12.22
4015,CIKOY27L,92.21,0.008116,7.07
4016,YUNFA21L,27.45,0.002038,3.84
4017,KRTBC13L,73.22,0.008016,7.31
4018,BITTV37L,138.99,0.018102,7.42
4019,KRTOF22L,16.46,0.000000,3.36
4020,KATAK12L,34.47,0.008114,4.10
4021,KGIRN17L,93.02,0.000000,7.90
4022,CESFA23L,176.19,0.000000,9.23
4023,KRBUS21L,6.53,0.000000,1.98
4024,HAKNA22L,124.23,0.000000,8.47
4025,KRTSU12L,26.56,0.010056,4.09
4026,ALYNS32L,399.42,0.000000,16.04
4027,BODIK37L,239.28,0.000000,10.25
4028,AVENU12L,33.77,0.000000,4.49
4029,HOLBO21L,152.18,0.008023,9.67
4030,GUNYO11L,164.41,0.002013,10.08
4031,KRTHY23L,60.90,0.002067,6.07
4032,BOMEY13L,17.46,0.000000,3.20
4033,YANON13L,219.89,0.000000,11.11
4034,CESDE24L,326.70,0.000000,14.31
4035,KUBUK13L,44.40,0.002038,5.18
4036,THILL82L,86.16,0.000000,7.19
4037,BOTAN27L,831.60,0.000000,27.51
4038,TORGI21L,120.04,0.000000,7.82
4039,KRKBC42L,53.84,0.000000,5.75
4040,BOYKA33L,71.32,0.000000,6.14
4041,GUAYE14L,56.49,0.000000,5.86
4042,PAYAL13L,101.02,0.002036,6.76
4043,MAVIL32L,45.44,0.008101,4.18
4044,KRTGE13L,70.93,0.000000,6.22
4045,KORAG34L,41.90,0.000000,5.17
4046,CESUA37L,595.36,0.002037,18.75
4047,MEYBO24L,80.83,0.000000,6.95
4048,ALAGR37L,280.18,0.008019,12.65
4049,PAYAL77L,86.46,0.008044,6.80
4050,RAHEL33L,82.82,0.008063,6.28
4051,SERHO12L,81.83,0.000000,6.59
4052,KRBUS32L,20.88,0.000000,3.20
4053,BITEZ24L,127.76,0.000000,7.69
4054,KRSGK21L,5.74,0.000000,2.01
4055,KRHASA3L,12.36,0.000000,2.66
4056,KRKBC27L,209.55,0.000000,13.01
